SURVEY:  DES3YR_LOWZ_COMBINED(CFA3K)
SNID:    2005hc      
IAUC:    2005hc      
RA:        29.19979  deg
DECL:      -0.21373  deg
MWEBV: 0.032 (SFD98)
REDSHIFT_HELIO: 0.0458946471671 +- 0.000 (Hel)
REDSHIFT_CMB: 0.0449722185731 +- 0.000 (CMB)
REDSHIFT_FINAL: 0.0449722185731 +- 0.000 (CMB)
HOSTGAL_LOGMASS: 10.6100 +- 0.161
PRIVATE(COSMO): 1
SEARCH_PEAKMJD: 53668.305
FILTERS:  abcdefghijklmnopqrstuvwxyzA  # UBVri -> fghij       
#
# Variables copied from
#   /project/rkessler/SN/INTERNAL/DES/simlibs/VPEC_LOWZ.TXT
VPEC:  298.445299528
VPEC_ERR:  250.0
#
 
# ========================================
# FLUXCAL = 10^[ -0.4*mag + 11 ] 
#
 
NOBS: 239
NVAR: 7 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR  MAG    MAGERR
OBS:      53673.2     y      md      10452.0    73.1642    17.4520    0.00700000
OBS:      53675.2     y      md      9497.30    66.4811    17.5560    0.00700000
OBS:      53682.2     y      md      5872.20    170.294    18.0780    0.0290000
OBS:      53684.2     y      md      4911.34    58.9361    18.2720    0.0120000
OBS:      53687.2     y      md      3833.54    76.6708    18.5410    0.0200000
OBS:      53690.2     y      md      2894.68    72.3669    18.8460    0.0250000
OBS:      53695.2     y      md      2116.41    38.0954    19.1860    0.0180000
OBS:      53699.1     y      md      1516.35    19.7126    19.5480    0.0130000
OBS:      53703.2     y      md      1193.44    19.0950    19.8080    0.0160000
OBS:      53713.0     y      md      845.669    21.1417    20.1820    0.0250000
OBS:      53730.1     y      md      708.598    18.4235    20.3740    0.0260000
OBS:      53737.1     y      md      603.115    15.6810    20.5490    0.0260000
OBS:      53739.1     y      md      599.791    16.7941    20.5550    0.0280000
OBS:      53740.1     y      md      600.897    15.6233    20.5530    0.0260000
OBS:      53746.1     y      md      580.764    34.8459    20.5900    0.0600000
OBS:      53751.1     y      md      487.080    77.4456    20.7810    0.159000
OBS:      53755.1     y      md      534.564    19.7789    20.6800    0.0370000
OBS:      53662.2     z      md      9375.62    93.7562    17.5700    0.0100000
OBS:      53663.2     z      md      9890.09    89.0108    17.5120    0.00900000
OBS:      53665.1     z      md      10774.6    86.1965    17.4190    0.00800000
OBS:      53666.2     z      md      11076.4    77.5351    17.3890    0.00700000
OBS:      53669.1     z      md      11303.2    67.8189    17.3670    0.00600000
OBS:      53671.2     z      md      11230.5    78.6136    17.3740    0.00700000
OBS:      53673.2     z      md      10577.9    95.2013    17.4390    0.00900000
OBS:      53675.2     z      md      9871.88    78.9751    17.5140    0.00800000
OBS:      53682.2     z      md      7099.05    134.882    17.8720    0.0190000
OBS:      53684.2     z      md      6456.54    71.0220    17.9750    0.0110000
OBS:      53687.2     z      md      6058.99    90.8848    18.0440    0.0150000
OBS:      53690.2     z      md      5888.43    88.3265    18.0750    0.0150000
OBS:      53695.2     z      md      5152.29    56.6752    18.2200    0.0110000
OBS:      53699.1     z      md      4483.32    44.8332    18.3710    0.0100000
OBS:      53703.2     z      md      3564.51    42.7741    18.6200    0.0120000
OBS:      53713.0     z      md      2259.44    31.6321    19.1150    0.0140000
OBS:      53730.1     z      md      1469.60    27.9224    19.5820    0.0190000
OBS:      53737.1     z      md      1181.41    22.4467    19.8190    0.0190000
OBS:      53739.1     z      md      1138.68    22.7735    19.8590    0.0200000
OBS:      53740.1     z      md      1164.13    29.1032    19.8350    0.0250000
OBS:      53746.1     z      md      1011.11    32.3556    19.9880    0.0320000
OBS:      53751.1     z      md      808.350    69.5181    20.2310    0.0860000
OBS:      53755.1     z      md      762.079    22.8624    20.2950    0.0300000
OBS:      53662.2     A      md      6480.37    110.166    17.9710    0.0170000
OBS:      53663.2     A      md      6625.21    79.5026    17.9470    0.0120000
OBS:      53665.1     A      md      6379.69    76.5563    17.9880    0.0120000
OBS:      53666.2     A      md      6474.41    77.6929    17.9720    0.0120000
OBS:      53669.1     A      md      6120.68    55.0861    18.0330    0.00900000
OBS:      53671.2     A      md      5964.85    83.5079    18.0610    0.0140000
OBS:      53673.2     A      md      5727.96    91.6474    18.1050    0.0160000
OBS:      53675.2     A      md      5223.96    78.3595    18.2050    0.0150000
OBS:      53682.2     A      md      3429.26    305.204    18.6620    0.0890000
OBS:      53684.2     A      md      3162.28    53.7587    18.7500    0.0170000
OBS:      53687.2     A      md      3229.98    80.7496    18.7270    0.0250000
OBS:      53690.2     A      md      3429.26    72.0144    18.6620    0.0210000
OBS:      53695.2     A      md      3567.80    53.5170    18.6190    0.0150000
OBS:      53699.1     A      md      3746.28    71.1793    18.5660    0.0190000
OBS:      53703.2     A      md      3162.28    56.9210    18.7500    0.0180000
OBS:      53713.0     A      md      1831.47    43.9553    19.3430    0.0240000
OBS:      53722.1     A      md      1380.38    42.7919    19.6500    0.0310000
OBS:      53726.1     A      md      1057.79    35.9649    19.9390    0.0340000
OBS:      53730.1     A      md      1005.54    40.2217    19.9940    0.0400000
OBS:      53737.1     A      md      745.418    33.5438    20.3190    0.0450000
OBS:      53739.1     A      md      761.378    43.3985    20.2960    0.0570000
OBS:      53740.1     A      md      706.643    36.7454    20.3770    0.0520000
END:
