,ID,host_g,host_g_err,host_r,host_r_err,host_i,host_i_err,host_z,host_z_err,local_g,local_g_err,local_r,local_r_err,local_i,local_i_err,local_z,local_z_err
498,1650024,5.892086227410368e-29,7.276180272375322e-31,1.4599758725176107e-28,6.797630803394013e-31,2.2365966495560477e-28,8.971582911697569e-31,3.126221402639575e-28,1.1766043504124805e-30,2.2359644073868087e-29,5.488011000420627e-31,5.416675886875668e-29,1.8656613923382e-30,8.366753000241652e-29,2.1601457281344332e-30,1.1372948200992519e-28,3.4179959988602504e-30
499,1490034,1.4186574816237401e-29,2.814748790410709e-31,2.7628841663233615e-29,4.226222757498845e-31,3.071523175967778e-29,5.076947510096241e-31,3.1351944077356357e-29,7.282450610140143e-31,4.559591913376477e-30,2.264621249364907e-31,8.0765617992996e-30,3.562400339783167e-31,9.737303886399296e-30,2.232587020579089e-31,1.0146656632656029e-29,3.815605141291285e-31
500,1430136,9.288679829372287e-29,5.368025321022839e-31,1.9319892776755637e-28,7.436684769251008e-31,2.429569198008264e-28,1.0181656824068102e-30,3.2234856532259548e-28,1.2997255947995792e-30,2.829692935484013e-29,7.790828784986854e-31,6.116871910522261e-29,1.3518735890114638e-30,7.279660007882121e-29,2.0918843202902528e-30,8.694070259361575e-29,2.7460738740763562e-30
501,1632070,7.241295582696974e-29,7.207390601710291e-31,1.7060468361609307e-28,8.896857961810757e-31,2.0781027532326873e-28,1.169596018188082e-30,2.395269866886248e-28,1.5544791561569968e-30,1.0885836548818307e-29,4.1715232090504885e-31,2.8500717093613997e-29,2.2139817883876467e-30,3.7467197053308214e-29,1.0940255729497385e-30,4.63022477609708e-29,1.735621018141609e-30
502,1592028,5.314698871117515e-29,4.885893767526771e-31,1.5897971362938119e-28,6.566895447635031e-31,2.435650371294433e-28,8.252301028893429e-31,3.4699986511948473e-28,1.0966848981823415e-30,6.688758046407332e-30,2.4369879846841118e-31,1.4656733835295348e-29,3.2746659330446813e-31,2.4411390022025367e-29,9.718821466015562e-31,3.509379284421376e-29,8.40444871033043e-31
503,1644211,6.410854013676842e-29,6.289990864351158e-31,2.5277187455683966e-28,7.7872483384959014e-31,4.1858461668499125e-28,1.1169813509144483e-30,5.902281845598675e-28,1.4463474105627455e-30,2.8956949357985198e-30,1.3749127495913687e-31,1.054160894967144e-29,2.206791720821933e-31,1.694685550629202e-29,3.409109610790223e-31,2.185075035097e-29,4.760470653881179e-31
504,1644290,1.6285699248241029e-28,6.936887097725464e-31,4.005711462872188e-28,9.22964118707026e-31,6.137117929209319e-28,1.2695744196385032e-30,8.056566900616455e-28,1.7039746112148432e-30,1.4283972820192186e-29,3.2182933352105262e-31,4.23480569810557e-29,2.2085410534318174e-30,7.033679945044082e-29,3.887727567926163e-30,9.882631025965421e-29,3.114889460752836e-30
505,1566028,7.298497138093794e-29,4.794864538325316e-31,2.2921579102056354e-28,5.993782510099781e-31,3.563997267404165e-28,7.809335179457951e-31,4.380324313551486e-28,1.0270152948912664e-30,2.688561844423921e-29,1.0121251129226589e-30,8.952498761126072e-29,6.95704994071287e-30,1.4016773244686566e-28,4.0693711210358526e-30,1.7170433063021694e-28,6.413444349477447e-30
506,1625037,2.519785733953632e-28,9.908519963823271e-31,6.6123108482979455e-28,1.3487486473029696e-30,9.533515962247309e-28,1.7946043883591964e-30,1.2796901724124682e-27,2.39293210480712e-30,2.309877746034196e-30,1.6814608190075386e-31,8.71550336857856e-30,2.3781468268102225e-31,1.1599148008741897e-29,3.214386682672501e-31,1.6317350328403777e-29,5.6345577277673106e-31
507,1570024,4.6834027613508246e-29,5.727529669764927e-31,2.0175442629421362e-28,8.664783879486039e-31,3.816808207688579e-28,1.066959953153207e-30,5.35028927074477e-28,1.5017930996481232e-30,9.962986542031428e-30,4.818631761133342e-31,3.792298533884532e-29,1.3609235366571776e-30,7.74213928935757e-29,2.1344340202732272e-30,1.1159460036668826e-28,2.726639479823025e-30
508,1644213,1.7310195196810307e-29,4.172821084796369e-31,7.388091856072093e-29,5.640776460292423e-31,1.364541795262793e-28,7.355029492557291e-31,1.9562759209584286e-28,1.0124483085450427e-30,5.0362946829089264e-30,1.8513572694761886e-31,2.4816494720734967e-29,8.633657076458078e-31,4.6640994570520824e-29,1.3936366477132569e-30,6.548229306384685e-29,1.7884042537286642e-30
509,1532057,1.6907338940937588e-29,3.8581380077997684e-31,7.303044305891155e-29,4.702108933746542e-31,1.2611836162324786e-28,6.661398620208323e-31,1.7146216425598303e-28,9.549773445925776e-31,6.39535712913058e-30,1.5500374141351216e-31,2.6758272517500614e-29,5.825552727496634e-31,4.7736940211341925e-29,9.521186446338164e-31,6.619478717782577e-29,1.8883562328470497e-30
510,1574062,3.7638505259877763e-29,5.437780264064568e-31,8.693979622203506e-29,6.8968885920195454e-31,1.383273422823851e-28,8.970434730814667e-31,1.8792984177922854e-28,1.2657621652154766e-30,5.405134483046496e-30,2.071015384975817e-31,2.2441922455416757e-29,2.0296846169926268e-30,4.054582865790076e-29,1.6213030835349093e-30,5.925784408959304e-29,2.2454772294505533e-30
511,1392400,2.5496791572116103e-29,4.021829158367719e-31,4.5377675996639763e-29,5.883177829799604e-31,5.789255492790455e-29,7.305220327314044e-31,6.635685504881838e-29,9.553493686506528e-31,8.133091745475813e-30,4.250901924738724e-31,1.4553842740958633e-29,1.0353721298127444e-30,1.968215181054345e-29,6.3027197380124605e-31,2.1107043554561747e-29,1.0103542817451506e-30
512,1432027,1.467950836257825e-28,9.573790974456974e-31,5.171612168964367e-28,1.4432433606624318e-30,8.40893318279122e-28,1.709037284510291e-30,1.1605480328771678e-27,2.4312301811178312e-30,5.4701855804584075e-30,1.9908143540355782e-31,1.929854304041701e-29,6.094159169209352e-31,3.107429524869619e-29,7.942579360344175e-31,4.1521327705696427e-29,7.965841265113843e-31
513,1432017,5.0222045441288986e-29,3.980035867873188e-31,2.2149697767314496e-28,6.1382512070430105e-31,3.711213136568158e-28,7.422660827585845e-31,4.834535873800893e-28,9.304926717865905e-31,2.2112301564198665e-29,7.126927491622749e-31,9.418627438517134e-29,3.0076533919955327e-30,1.6399822308686091e-28,3.8571645890312966e-30,2.0098526478311214e-28,9.143199437868556e-30
514,1531113,4.268211200604225e-29,6.875930856993548e-31,1.114752559339394e-28,6.806537955035012e-31,1.4479458535935798e-28,9.294637519252116e-31,1.8492460098465862e-28,1.0934248978745431e-30,1.408902771693669e-29,7.905269347696729e-31,3.409832402513511e-29,9.287574317660312e-31,4.669062784156152e-29,1.7354069949657318e-30,6.129552753473374e-29,4.430797087334861e-30
515,1536028,3.72813518152776e-29,4.969773152335884e-31,1.6245658580579386e-28,6.1625603823565665e-31,2.9218834542234068e-28,8.84782042930686e-31,4.290268608234358e-28,1.1452239732044755e-30,2.3083757982744633e-30,1.3266717075626662e-31,1.1833901229246617e-29,2.398583756007743e-31,1.888200190705633e-29,3.778618974303974e-31,2.8532486110989134e-29,5.993130091329295e-31
516,1503024,5.164284787532751e-28,1.7789804467424027e-30,1.9251099302962557e-27,2.101191078154885e-30,2.9036215437410406e-27,2.6045543178539883e-30,3.692873036166211e-27,3.6369302685088526e-30,1.2458221529891513e-30,1.7628688908078639e-31,4.715778980897168e-30,3.0806010526837117e-31,7.152802743321796e-30,3.403192318972278e-31,9.379733108109482e-30,4.158809308848839e-31
517,1643316,1.601628021307012e-28,6.177338358087088e-31,4.413740411941028e-28,8.375234602369242e-31,6.987309934709945e-28,1.1157621979244606e-30,9.010747592144549e-28,1.4558467914650498e-30,2.745487107436297e-29,7.224967349861971e-31,7.440301956641008e-29,2.483637716469261e-30,1.243095395151145e-28,6.973429540465391e-30,1.6197111048484026e-28,4.3744319427359624e-30
518,1643312,5.4849324260789e-29,5.135170523822126e-31,1.9541579055053025e-28,6.874517235751235e-31,3.188759006588743e-28,9.917231073588778e-31,4.1386704291645315e-28,1.1679455449526629e-30,1.1675503754142565e-29,4.984092320249842e-31,4.512775030148243e-29,1.8689767540664497e-30,8.328084358168098e-29,1.775359754215858e-30,9.689790850888427e-29,3.971703269011552e-30
519,1439028,1.1436484082989e-29,2.4802766913226784e-31,5.542733456063589e-29,2.6061542914156213e-31,1.0656717026441203e-28,4.111961134145515e-31,1.5531857182777215e-28,6.045008848518324e-31,2.6134390101209804e-30,8.090869661864834e-32,1.3059432567863188e-29,2.6922322873712783e-31,2.4140330695318154e-29,4.241845448727864e-31,3.765680745011101e-29,2.58430812096081e-30
520,1449074,2.718883081790719e-28,7.400170893305335e-31,6.603246086374225e-28,1.0983841892027513e-30,9.272467372666264e-28,1.3046678996752431e-30,1.2064718859439979e-27,1.70013626689944e-30,8.375463993610969e-29,2.2673382118542124e-30,2.1053685728999567e-28,5.5713038622469526e-30,3.0757621571427023e-28,8.565361343592026e-30,4.244923166480371e-28,1.0867856126531289e-29
521,1531089,6.624465602669857e-29,5.919495416659794e-31,2.191742246797951e-28,7.161709047893136e-31,3.269987837395772e-28,9.941523675288907e-31,4.3338812787927475e-28,1.3656697437297369e-30,3.247224475952202e-29,7.023649326292684e-31,1.1267004092620823e-28,3.1472957728232322e-30,1.7205921143345942e-28,3.814926039907132e-30,2.259030877276665e-28,6.408289864006253e-30
522,1432141,3.490549385521956e-29,4.960309608456976e-31,8.979871175086807e-29,5.880258244133569e-31,1.3042744191923932e-28,8.432806229880664e-31,1.6054224586120452e-28,1.1516364098133062e-30,1.257825622564724e-30,1.0604144494312823e-31,5.048218272578413e-30,1.3911221861976072e-31,7.734928859068143e-30,1.8089254318100123e-31,8.629770561909578e-30,2.182546664684289e-31
523,1504139,9.277296956446131e-29,3.7766553855113895e-31,2.615529745767105e-28,3.7032056532983023e-31,4.1998049485104155e-28,5.48548834746284e-31,5.792448898748533e-28,9.829941847714945e-31,1.4216049358248464e-31,3.929464323624141e-32,4.992140353869842e-31,3.619160013056232e-32,9.434803065961048e-31,4.670303985178571e-32,1.5071120528474005e-30,1.2822162251237553e-31
524,1634024,7.466707316395819e-30,5.619844192911795e-31,3.9996242083898397e-29,5.280441131821345e-31,7.957970269570462e-29,6.937839968977456e-31,1.1465661637849594e-28,9.247689159223906e-31,2.462495931462689e-30,1.4182217768931176e-31,1.3050870705843928e-29,3.9746341730025576e-31,2.7478216200939183e-29,6.826368973019427e-31,3.937910098682852e-29,2.713838437909188e-30
525,1488029,1.0564592003583791e-28,7.271631235575248e-31,4.24629667865187e-28,9.341200503564013e-31,7.024982826710912e-28,1.2555448185709408e-30,1.00006726368417e-27,1.7580315941760887e-30,9.980817039176691e-31,1.0012182485123563e-31,5.4088215482200394e-30,1.2782500622466063e-31,8.656885491776212e-30,2.0658246487280797e-31,1.2143373209381e-29,3.645598186184975e-31
526,1520020,4.5479041643437597e-29,5.258952579709945e-31,8.954832564772977e-29,6.294193266910738e-31,1.0866835822574215e-28,8.139936440388666e-31,1.252862264163828e-28,1.1171265394420517e-30,7.928723351371255e-30,2.1751819946318286e-31,1.558042753206918e-29,8.865008199723598e-31,1.7748480015717928e-29,3.861683709518624e-31,2.278886919632861e-29,8.178729411821773e-31
527,1547086,3.1938764956452176e-29,1.7313187084168696e-31,6.003175715355387e-29,1.78145490531366e-31,7.42631289892949e-29,2.717598314916725e-31,8.912677450919053e-29,3.817623702858005e-31,1.716304443335094e-29,7.392709107946996e-31,2.923337202563925e-29,7.4570016851476e-31,3.678807907394544e-29,6.447419278619985e-31,4.142535133560672e-29,2.4376424649891287e-30
528,1504096,5.516815153478327e-29,8.975800897768635e-31,2.322966797753103e-28,8.611840979864458e-31,4.2846498021163125e-28,1.2167041208724664e-30,6.2753319508318425e-28,1.544818265925354e-30,1.006846006920402e-29,3.6149716389419847e-31,4.7573929888992747e-29,1.4363801576573462e-30,9.541650681152435e-29,2.9550032696534823e-30,1.405745089342789e-28,6.324396848323597e-30
529,1531112,3.4049471417226817e-29,8.295123025758075e-31,7.520439693000144e-29,6.930990977385448e-31,9.229744419970559e-29,1.1231560518450163e-30,1.106542422705067e-28,1.3893804505872453e-30,9.824006094045977e-30,4.885333264418155e-31,1.886471299419931e-29,7.813010918862392e-31,2.4817060027001224e-29,7.224381398051761e-31,3.151081497524037e-29,1.012873348855772e-30
530,1547071,1.8520632202338635e-28,3.208269803218579e-31,3.2511593711129217e-28,3.205033287850335e-31,3.9690768678003164e-28,4.910976477800156e-31,4.911531786751275e-28,8.406696604500021e-31,5.59577985730856e-29,2.5273780119824773e-30,1.1079449301525515e-28,2.3184432090834056e-30,1.364341195348903e-28,3.2806785573864495e-30,1.7910498075192856e-28,9.944552714461521e-30
531,1536026,6.022203747185403e-29,5.824472370859411e-31,1.353689154706291e-28,7.716953045131369e-31,1.6160540551885971e-28,1.0294773216886909e-30,1.9265648585047651e-28,1.341175274772627e-30,8.17379252644035e-30,3.2747238881783882e-31,1.8409993037505038e-29,4.302242546312871e-31,2.009065889739053e-29,8.615415252206887e-31,2.6035677959927836e-29,6.112979152487656e-31
532,1562098,1.3611800025356232e-29,3.4047132149750787e-31,2.9447520814497704e-29,4.299076989783415e-31,4.065253383821174e-29,5.63807086513092e-31,4.448755524377221e-29,7.492030634732025e-31,5.4887307145603374e-30,1.900378369919154e-31,1.0630192091855485e-29,4.346099819703529e-31,1.4725660828359709e-29,4.971536253918211e-31,1.596404614288075e-29,5.747804602091475e-31
533,1562077,1.4277560083682464e-29,1.7175553229177974e-31,2.968708521195528e-29,1.6938361525136744e-31,3.9067277573912975e-29,2.5662845900986823e-31,5.133110385849367e-29,4.3185679776470085e-31,7.564197132173536e-30,2.506148845685221e-31,1.4350562021533217e-29,4.216271758286652e-31,1.8440545313454368e-29,4.155035449179607e-31,2.367175910294569e-29,1.0578739546828247e-30
534,1643313,2.471949661122538e-28,7.136666387331122e-31,6.393352282232284e-28,9.892392565202672e-31,8.946190433081164e-28,1.3452167835795035e-30,1.1587752604610591e-27,1.70088960799694e-30,1.577818337149239e-29,5.155790932820193e-31,3.6339410839715736e-29,8.771282808358541e-31,4.963504355330829e-29,1.1874192595388877e-30,6.401429351210413e-29,1.8362954479328645e-30
535,1440057,3.8994328019523765e-29,6.242255458891213e-31,8.306510454977171e-29,6.368064638365562e-31,1.0509872454800359e-28,8.7499694186304e-31,1.2200925951692718e-28,1.0741988361330836e-30,8.154724506978477e-30,3.333256356458415e-31,1.7454833594969274e-29,6.755744975497423e-31,2.2669988025480736e-29,8.110412109410631e-31,2.6676958040753426e-29,2.071782830596244e-30
536,1643292,2.6083915499356356e-29,5.2979560361705515e-31,7.870681255796247e-29,7.134185660095288e-31,1.1722548595260444e-28,9.300250393666344e-31,1.5641497236943e-28,1.2830682766509788e-30,4.448901962512335e-30,1.7961377592632803e-31,1.3858445457241908e-29,4.9374507683885584e-31,1.9143936728466905e-29,5.818306432987346e-31,2.532881775015156e-29,7.054009012406429e-31
537,1536021,4.255597873829088e-30,3.7742857781498063e-31,2.9525136106940355e-29,4.498756055761931e-31,5.348017948802138e-29,6.418733460327484e-31,7.47384296272265e-29,8.602089143624559e-31,2.1850038572101628e-30,1.4399704464345522e-31,5.9060775761946744e-30,1.8064597211997007e-31,8.557226566337686e-30,2.424542223121144e-31,1.30889081430011e-29,3.737262796187757e-31
538,1599030,1.1177118731717141e-29,4.654388359439795e-31,1.995722268421808e-29,5.4066103973187525e-31,2.1376930639619053e-29,7.655813377194217e-31,2.3809791523995286e-29,1.0916762854666228e-30,1.2234465516272997e-30,1.3345617857251883e-31,2.1697920002890363e-30,1.1318338360675782e-31,2.3047920212238548e-30,1.2319719687995956e-31,3.859441196161343e-30,2.055728080006639e-31
539,1552028,5.067465518346198e-29,7.7897397492443974e-31,1.2702037055566196e-28,7.604297475987748e-31,1.783238295447996e-28,1.0040046384088463e-30,2.368785452720298e-28,1.3161358264200867e-30,8.538894183932977e-30,2.4475299905906536e-31,2.4174289930408974e-29,1.0304547256752735e-30,3.652969062777213e-29,1.0345728630174012e-30,4.6877611889859375e-29,3.1562920155915484e-30
540,1653101,6.535497956611135e-29,5.568957585782804e-31,1.866047758364345e-28,7.592100144582227e-31,2.821276423383579e-28,9.586520889857432e-31,4.072908648828887e-28,1.2710227234447185e-30,1.8811879974840148e-29,9.260603029423369e-31,5.410631353118051e-29,2.2177811279512032e-30,8.972403647361039e-29,2.2589442567765995e-30,1.4067232851168335e-28,7.342879217447638e-30
541,1662023,1.2091066049188286e-28,6.343449004227059e-31,3.1620998357989686e-28,7.750517310423202e-31,4.7179203326383e-28,9.941476358547141e-31,6.257521693507306e-28,1.3405131775618306e-30,1.62558275688971e-29,5.014193253007146e-31,4.095191159093497e-29,1.733649653205773e-30,5.35850168565136e-29,1.4267567033251712e-30,7.26066409359584e-29,2.7304888411500394e-30
542,1618036,1.2078041289562624e-28,7.4720690645722044e-31,2.8702309215860307e-28,1.0551240866481049e-30,3.465371529232381e-28,1.2951364051620387e-30,4.528362782822081e-28,1.7617475666267947e-30,6.2571378873397195e-30,2.567202327709828e-31,1.4976002902636882e-29,4.0125171198983064e-31,1.702599358829387e-29,4.0110288240346114e-31,2.2716929286393358e-29,6.739845134233988e-31
543,1701055,4.219099031268465e-28,4.002701959125457e-31,8.614790333349064e-28,3.924094571621749e-31,1.2118180782515093e-27,6.0421380219133255e-31,1.5832531472450248e-27,1.0312834964000634e-30,1.203267498582297e-28,2.66308494202131e-30,2.784489350714355e-28,1.1307120044376746e-29,4.176576714802179e-28,1.672040734342013e-29,6.051353336629834e-28,4.7660131725892015e-29
544,1676034,6.05228622442104e-29,4.490077518849843e-31,1.1224504161900934e-28,5.721049562712697e-31,1.3883332344586375e-28,7.290285593902608e-31,1.8224648984667554e-28,9.464827658134536e-31,6.768849946039147e-30,4.383272048793096e-31,9.442741825724643e-30,4.5350269505998335e-31,1.1845038080315329e-29,4.203184668900689e-31,1.4602192485549222e-29,4.9957258704022215e-31
545,1673068,5.180306322530053e-29,4.304105899244679e-31,2.013946737274565e-28,6.528136431938504e-31,3.6494156222568727e-28,7.962399266091124e-31,5.09709507337317e-28,1.0810825514665412e-30,1.0659212914444712e-29,3.7238307040970805e-31,5.059933136977696e-29,1.4163852684983789e-30,9.68123259285264e-29,2.1680935240906243e-30,1.329242424271894e-28,6.716977639350797e-30
546,1569050,3.598201027276938e-29,4.059949843660095e-31,6.038147210593005e-29,5.7414885631852825e-31,6.325973924928345e-29,6.829561193338234e-31,7.648759649327712e-29,9.35882407432411e-31,2.1195793514734377e-29,4.939042136936792e-31,3.606129826329158e-29,1.4877846501014508e-30,3.9745800800621186e-29,9.560608732508895e-31,4.698688810583186e-29,1.8498688639304826e-30
547,1595127,4.7397976453544874e-29,5.8039162503645595e-31,1.730565620808946e-28,7.389607558464161e-31,3.2637362074880183e-28,9.887344181134203e-31,4.751395779839756e-28,1.3081279720564082e-30,9.932727204117395e-31,6.393325277493241e-32,3.9641313172471736e-30,1.8611954011598984e-31,7.696327061564239e-30,3.607742863139994e-31,1.1464893962892042e-29,5.683753229346879e-31
548,1550021,6.31176794141278e-28,8.130759683378265e-31,1.106421153588534e-27,1.0493401070266173e-30,1.4645550682380786e-27,1.4704766411250592e-30,1.6863195593183872e-27,1.906384697715357e-30,8.106871778954757e-29,1.8803051024491487e-30,1.356447141703704e-28,2.609209281658545e-30,1.696407691390469e-28,3.426298121735773e-30,1.9107752731910727e-28,5.7700988383028135e-30
549,1567044,7.459678055946353e-29,5.604377072778969e-31,3.4438135094419437e-28,7.2166050774985664e-31,5.875880806989017e-28,1.0089351472078133e-30,7.851066727739022e-28,1.2973779709193796e-30,1.9067259649034048e-29,6.171725378173581e-31,8.397794858272382e-29,2.7063000361424787e-30,1.4945963776865871e-28,4.2624165943415944e-30,1.985564539313888e-28,4.8130658278191215e-30
550,1581048,6.959657107501729e-29,4.041660443150132e-31,1.5541995662454872e-28,6.10650483063263e-31,2.0022269644518974e-28,7.380529722924385e-31,2.5518744439213357e-28,9.3067564997896e-31,3.309359495082953e-29,1.0684836335909455e-30,7.284641128326592e-29,2.3340140985723988e-30,9.153665450234875e-29,2.1577852420686042e-30,1.1957229236702706e-28,5.4446955236082816e-30
551,1659122,2.5304147043621403e-29,4.0589898810484745e-31,5.208698745395147e-29,5.846533296125207e-31,5.893429820833117e-29,7.234949403241632e-31,6.296729264038766e-29,9.620279999296212e-31,2.3224489117342852e-30,1.0186686551929356e-31,5.278925832032408e-30,2.3256153360127838e-31,6.1809917703500485e-30,1.5498527525006171e-31,6.699016815506502e-30,2.2514287810753062e-31
552,1636093,4.071169110192942e-29,4.136829152415666e-31,1.04565442041026e-28,5.595363785955387e-31,1.336270176594554e-28,7.172952458862635e-31,1.6477990225323064e-28,9.551106608640233e-31,1.275965597858977e-29,3.5935198909039603e-31,3.0256363513047924e-29,6.745576576574811e-31,3.90942500489596e-29,8.030993659168261e-31,4.9156141644770626e-29,1.2500955012630162e-30
553,1550103,2.4509602478119824e-29,3.5720950415360646e-31,4.4746579023858593e-29,4.619018380426741e-31,5.511495020795642e-29,6.5404432489536946e-31,5.768494130373097e-29,8.389067339077881e-31,2.0426266627659024e-30,8.587753901916148e-32,3.7257058351987884e-30,2.48424687849889e-31,4.1274503266364936e-30,1.8618829308264122e-31,4.1694628301573365e-30,2.1579061248993085e-31
554,1636043,8.30211483848002e-29,5.162842387933875e-31,1.7402053504005612e-28,5.909752264509601e-31,2.281656846732647e-28,8.264854423596719e-31,2.667543369322068e-28,1.1810290194551605e-30,4.88453977044075e-30,1.8030363078585808e-31,1.2229729495005105e-29,3.2264852120793552e-31,1.5968136661513054e-29,3.241537217930585e-31,1.943506887800977e-29,5.212969244663887e-31
555,1595028,1.3220220291683397e-29,4.134123669442624e-31,4.319976810729017e-29,5.182405806355292e-31,6.662812584166106e-29,6.723478090740647e-31,9.262976388828027e-29,9.255503874775042e-31,1.6125850756480972e-30,1.1973152919306794e-31,5.138399674017485e-30,2.1366553405168308e-31,6.838318142916833e-30,2.238067276546381e-31,9.827142488814813e-30,2.727600506524287e-31
556,1645195,8.43223468385555e-29,5.571256685593413e-31,1.9789431536744186e-28,7.666434885009776e-31,2.618897522219586e-28,9.996187463512824e-31,3.277259705224901e-28,1.295421259288702e-30,9.602451918063359e-30,3.3680623611115603e-31,2.5027169675965866e-29,6.012438863095056e-31,3.712114261333945e-29,1.1863356548563652e-30,4.4335801914981226e-29,1.5432064320332668e-30
557,1645158,2.7291310324544787e-29,3.6472309883597126e-31,1.1084886389843395e-28,5.2135291550934314e-31,1.8277346358032182e-28,6.650701715531828e-31,2.410070467166946e-28,8.575498428887235e-31,1.5344061461575226e-29,3.4660693306864507e-31,5.925862254631433e-29,1.3304662407237364e-30,9.922753433637071e-29,2.546936964499716e-30,1.309126886605145e-28,3.640443106932776e-30
558,1621023,3.21731555485786e-29,8.910565710621507e-31,1.6182172410967606e-28,1.2017289524845568e-30,3.1048608470713163e-28,1.5697175635244672e-30,4.514927770691677e-28,2.166451837493237e-30,3.8957119963886434e-30,1.5024076319643318e-31,2.113439594555705e-29,6.643148137782071e-31,4.624257825165389e-29,1.3580415743912288e-30,7.217729107945501e-29,2.0151400153860298e-30
559,1699061,1.935883486838513e-29,5.029046494263333e-31,1.0041101228899831e-28,6.965674302594974e-31,1.9379161559655934e-28,8.820721733172356e-31,2.864254397006612e-28,1.4781061739332221e-30,4.8058768960116495e-30,2.6696234043724647e-31,2.2510678282056105e-29,4.771173253567173e-31,4.4247280650570185e-29,1.2848516688856198e-30,6.158373885524205e-29,1.6936050232580287e-30
560,1638030,8.333044666651835e-29,5.366918844600832e-31,3.576273552675093e-28,8.531309381375155e-31,6.0238978787665695e-28,9.231315519294425e-31,8.103583781189223e-28,1.2744600515882657e-30,2.637789281844948e-29,8.585832660046307e-31,1.1669824653319882e-28,3.0095586660193607e-30,2.099880301719556e-28,5.590553786819747e-30,2.717124818276019e-28,1.1376047105827134e-29
561,1641279,1.0081015535821114e-27,1.2014672600927393e-30,2.8084688825700574e-27,1.5865054134073382e-30,4.0080277004743145e-27,2.08175706400156e-30,5.23513658737364e-27,2.7580745175425675e-30,3.08516356874014e-28,9.869719165414837e-30,9.05270318660491e-28,2.4092556294676329e-29,1.3207513427799454e-27,3.7524178756209553e-29,1.721591600143416e-27,5.381078818743248e-29
562,1660018,7.79880133113682e-29,7.177774638671119e-31,1.7129974635846287e-28,8.880751231627799e-31,2.1544920320478376e-28,1.1406707484633618e-30,2.551870231350776e-28,1.4610935756977628e-30,2.0317726812358285e-30,1.7186671533557542e-31,4.049567903559088e-30,1.8310098047259764e-31,5.4652027944795346e-30,2.09209451756978e-31,6.13381846556892e-30,2.457140818070512e-31
563,1699105,1.2216692911793922e-28,7.230850632576642e-31,3.7927013216748437e-28,9.203521856679146e-31,5.781809603985669e-28,1.2642168447303643e-30,7.839230644991975e-28,1.6176286153164945e-30,8.995439998486274e-30,2.4821821603234853e-31,2.339239127490481e-29,1.445439440270604e-30,3.4414881800219105e-29,1.87731128075916e-30,4.1209290641478804e-29,1.8335258761180097e-30
564,1641288,1.1865937305278934e-29,3.767182839422415e-31,5.918185273128916e-29,5.097190595520061e-31,1.183525080650408e-28,6.651855360088363e-31,1.671686911607374e-28,9.152988119670098e-31,2.6245608478826283e-30,1.4646096449443531e-31,1.3642015601735282e-29,4.8523353075751775e-31,2.5742284682762893e-29,7.7475938904345305e-31,3.438580251663117e-29,9.468322871567836e-31
565,1655086,1.0285997037276204e-29,1.8151841247388224e-31,2.2339276658150565e-29,1.7926198176745415e-31,2.625445729134108e-29,2.7088319858479207e-31,3.039103813992725e-29,4.716042970891947e-31,2.09022271126201e-30,7.04648036823645e-32,5.171660128230406e-30,1.4106010895738083e-31,5.6788449432574814e-30,2.4396553578765267e-31,6.607323196367874e-30,5.043249328282414e-31
566,1593067,1.0626835961170844e-28,4.964916075273652e-31,2.942017666677106e-28,6.457664822909999e-31,4.471207022279195e-28,9.050135272455188e-31,6.0884329613759285e-28,1.1112823587829035e-30,3.259049399583705e-29,7.937691113543737e-31,1.0356545275866984e-28,3.2624150163073614e-30,1.6281143584690427e-28,4.962135145234468e-30,2.234673609142306e-28,7.79659288063249e-30
567,1703072,1.0396601565467852e-28,4.988098186254955e-31,2.611946227751533e-28,7.494790283842478e-31,3.517721052104457e-28,9.156163102841538e-31,4.738128620287959e-28,1.237934269026586e-30,2.0630432191659015e-29,6.546796125460545e-31,5.014199214557192e-29,1.223506963325792e-30,6.917172833832126e-29,1.620165381461888e-30,9.074659897147243e-29,2.826751217242326e-30
568,1702083,5.469796831035737e-29,3.914402236898786e-31,1.1107591878011892e-28,5.345576550381458e-31,1.3263151065637231e-28,6.962154262016586e-31,1.609450172182419e-28,8.736732089890724e-31,3.020321402449501e-29,6.345748705455472e-31,6.121644259822628e-29,1.697307807578989e-30,7.324637102245524e-29,2.1046256786250198e-30,8.852710324873648e-29,2.638837641243665e-30
569,1702096,3.8882177059299506e-29,4.71219049854731e-31,1.1616101901899275e-28,6.278228070873416e-31,1.8193510060291006e-28,7.933904833887515e-31,2.638788928438949e-28,1.0474038436376395e-30,4.282353360629024e-30,1.6773896793380321e-31,1.3756401789845848e-29,9.020877757692942e-31,2.3403197651953207e-29,1.2878826110115926e-30,3.3708005897864604e-29,1.0803991251736453e-30
570,1810037,1.3029836355539954e-29,3.604041856703378e-31,2.9832538979007963e-29,5.0171266788371166e-31,4.1009924857436346e-29,6.367330631003364e-31,5.090050978188234e-29,9.054978702960396e-31,3.9770984943573866e-30,1.7457210310912948e-31,1.0784324750500445e-29,2.425088647121745e-31,1.2975167471155228e-29,3.0246210217814343e-31,1.534732010151651e-29,4.800194522390388e-31
